Unnamed: 0,time,neg_ns,pos_ns,neutral_ns,comp_ns,neg_s,pos_s,neu_s,comp_s,coin,open,close,high,low,submissions,label,n_news,avg_news_compound
745,1568678400,365,856,645,308.4952000000001,2538,5319,3853,1782.1170999999988,ETH,197.63,207.85,213.97,195.61,82,1,2,0.25461594827586204
746,1568764800,210,640,470,263.33049999999986,1252,4349,3011,1913.7342999999955,ETH,207.85,210.38,215.97,207.13,88,1,1,0.33767058823529406
747,1568851200,285,830,534,345.85470000000015,1694,5233,3175,2422.921999999999,ETH,210.38,221.04,228.14,208.6,93,-1,0,0.0
748,1568937600,223,516,274,193.21660000000026,1125,3461,1549,1629.8147999999976,ETH,221.04,218.18,219.2,214.93,69,-1,0,0.0
749,1569024000,187,422,218,137.77429999999995,1004,2320,1067,834.1274999999994,ETH,218.18,215.25,217.55,213.85,33,-1,0,0.0
750,1569110400,122,294,186,119.39329999999997,653,1574,970,728.5306999999997,ETH,215.25,211.28,216.5,207.16,32,-1,0,0.0
751,1569196800,213,439,332,140.96390000000005,1262,2621,1689,886.2307999999988,ETH,211.28,200.97,206.69,199.32,78,-1,0,0.0
752,1569283200,447,769,582,198.53280000000007,2569,4264,3296,1005.321499999998,ETH,200.97,166.66,177.43,162.05,67,1,1,-0.3454714285714285
753,1569369600,291,579,358,187.5621,1473,2900,1837,976.6972999999988,ETH,166.66,170.38,172.32,163.96,84,-1,2,-0.10745769230769232
754,1569456000,318,569,392,174.67250000000018,1812,2955,2118,813.7097000000003,ETH,170.38,166.1,166.26,159.32,74,1,0,0.0
755,1569542400,218,473,325,146.91190000000014,1102,2496,1755,873.7850000000009,ETH,166.1,174.28,176.74,167.8,66,-1,2,-0.2735636363636364
756,1569628800,111,240,145,78.80979999999988,529,1284,760,458.16760000000005,ETH,174.28,173.93,176.32,172.53,34,-1,3,0.4773343434343434
757,1569715200,81,205,128,80.37309999999997,482,1258,590,493.4030999999995,ETH,173.93,169.69,171.14,167.35,34,1,2,-0.17804261083743841
758,1569801600,123,333,224,130.56629999999984,630,1819,1212,794.0871999999997,ETH,169.69,181.34,181.34,174.77,53,-1,2,-0.13190833333333335
759,1569888000,180,380,243,123.2467999999998,1311,2437,1762,652.2205000000006,ETH,181.34,176.44,183.77,175.19,65,1,5,-0.11432444444444442
760,1569974400,115,348,187,152.46180000000018,624,2105,905,971.7400000000006,ETH,176.44,181.09,182.01,177.06,72,-1,2,0.005257142857142835
761,1570060800,160,310,208,98.24629999999986,1169,1769,1316,472.78670000000005,ETH,181.09,175.15,177.96,173.5,49,1,1,-0.06895000000000003
762,1570147200,148,333,241,121.43589999999986,813,2004,1173,784.1737000000012,ETH,175.15,176.1,177.82,173.41,54,1,2,0.14923999999999998
763,1570233600,95,221,176,80.3026,582,1270,714,432.4830000000003,ETH,176.1,177.1,178.08,174.97,45,-1,2,-0.048545714285714275
764,1570320000,117,232,168,79.54619999999997,696,1469,737,578.1545000000002,ETH,177.1,170.35,172.71,168.7,30,1,0,0.0
765,1570406400,109,328,226,136.32790000000006,674,1786,1258,713.3813000000005,ETH,170.35,180.4,181.31,177.53,65,1,5,0.10337785714285715
766,1570492800,126,358,222,151.3555999999999,691,2525,1363,1238.4677999999992,ETH,180.4,181.04,182.6,178.66,85,1,4,0.06181619047619048
767,1570579200,185,519,360,217.6071,1413,3436,2145,1411.991,ETH,181.04,193.43,197.56,189.48,72,-1,5,0.1457063492063492
768,1570665600,183,418,315,143.56689999999992,1471,2807,2171,953.4182999999988,ETH,193.43,191.96,194.54,183.62,111,-1,2,0.38092499999999996
769,1570752000,188,432,301,153.7401,1089,2433,1796,930.0696000000003,ETH,191.96,180.88,187.5,178.97,78,-1,4,0.12280312499999999
770,1570838400,97,228,194,87.40449999999998,752,1221,911,383.6258999999996,ETH,180.88,180.06,183.72,178.39,53,1,2,0.060261363636363655
771,1570924800,60,173,138,66.682,348,1149,854,467.62320000000017,ETH,180.06,181.52,182.44,179.12,31,1,5,0.24610689244663386
772,1571011200,118,323,198,130.06079999999994,784,2165,1111,876.0487000000006,ETH,181.52,187.1,188.02,182.84,47,-1,1,0.15156666666666663
773,1571097600,126,376,189,166.1615000000001,715,2462,922,1223.880900000001,ETH,187.1,180.72,183.74,178.84,65,-1,3,0.2051494444444444
774,1571184000,184,426,264,147.72639999999978,938,2555,1448,1042.821100000001,ETH,180.72,174.95,177.68,174.23,69,1,1,-0.29695
775,1571270400,148,402,211,160.4077999999999,778,2102,1059,879.1012000000007,ETH,174.95,177.41,178.22,175.87,52,-1,4,0.2784623611111111
776,1571356800,121,280,154,109.09150000000002,669,1615,758,685.7537999999997,ETH,177.41,173.4,175.72,171.73,45,-1,2,0.04522222222222222
777,1571443200,110,270,161,105.69879999999998,544,1278,651,499.6513999999996,ETH,173.4,172.31,174.94,170.8,38,1,2,0.26012222222222225
778,1571529600,85,263,193,104.95459999999987,482,1660,1238,684.1276999999994,ETH,172.31,175.83,178.88,175.01,39,-1,1,0.29624999999999996
779,1571616000,235,503,289,197.99899999999985,1266,2647,1276,1015.9644000000008,ETH,175.83,174.33,176.55,173.02,56,-1,2,-0.05431376811594202
780,1571702400,220,446,251,151.95059999999984,1185,2502,1525,808.4962000000003,ETH,174.33,171.38,179.33,168.16,78,-1,2,0.08594222222222223
781,1571788800,300,641,360,218.9841000000003,1738,3658,1955,1237.3350000000012,ETH,171.38,162.53,162.61,155.35,78,-1,1,-0.14513333333333328
782,1571875200,182,482,258,186.89380000000008,1051,2641,1211,1016.7159000000003,ETH,162.53,161.02,162.51,159.9,85,1,1,0.38117999999999996
783,1571961600,221,489,338,169.02660000000014,1283,2862,2068,1012.2897000000003,ETH,161.02,181.66,190.24,180.45,82,-1,2,-0.13213999999999998
784,1572048000,230,511,328,168.25110000000012,1326,2743,1778,908.8124000000003,ETH,181.66,179.9,194.72,175.55,39,1,2,0.18288327586206898
785,1572134400,118,240,190,69.43109999999996,593,1168,991,378.6305,ETH,179.9,184.23,187.1,182.51,34,-1,3,0.2764802083333333
786,1572220800,145,280,195,86.93319999999989,893,1698,1148,542.0244999999996,ETH,184.23,182.14,182.32,175.13,60,1,2,-0.2337875
787,1572307200,111,325,256,129.56249999999986,857,2175,1732,869.6128000000012,ETH,182.14,191.02,192.81,184.6,88,-1,3,0.27969649206349206
788,1572393600,132,306,173,120.28610000000003,943,1941,901,700.9701999999992,ETH,191.02,183.31,188.26,182.3,64,-1,1,-0.3715
789,1572480000,142,414,223,173.29600000000008,686,2253,897,1035.4308,ETH,183.31,182.51,184.43,179.67,68,1,1,-0.04375
790,1572566400,117,284,125,111.27429999999984,580,1532,716,660.566,ETH,182.51,183.45,185.67,181.79,67,-1,2,-0.26987222222222224
791,1572652800,74,187,139,64.59169999999996,421,1065,734,342.1876000000001,ETH,183.45,183.26,184.94,182.52,30,-1,2,0.28837916666666663
792,1572739200,104,234,115,70.9076999999999,467,1106,502,371.1648000000001,ETH,183.26,182.03,183.42,181.02,29,1,0,0.0
793,1572825600,113,370,226,166.7491000000002,558,2838,1313,1617.4057999999982,ETH,182.03,186.26,189.84,185.23,69,1,1,-0.042485714285714286
794,1572912000,121,325,177,137.33370000000005,710,1877,1064,806.1087999999994,ETH,186.26,188.99,191.32,183.68,64,1,2,0.21607857142857143
795,1572998400,125,369,234,152.94349999999997,677,2372,1329,1055.2405,ETH,188.99,191.25,193.4,188.91,61,-1,1,0.3596
796,1573084800,117,302,198,120.91429999999977,643,1488,1029,560.8535000000005,ETH,191.25,186.47,188.87,185.64,64,-1,1,0.18058333333333335
797,1573171200,134,371,207,144.21740000000003,627,1955,1084,834.9895000000005,ETH,186.47,183.6,183.96,176.76,47,1,3,-0.07347420357420355
798,1573257600,66,171,118,66.65239999999997,368,1015,767,395.79929999999985,ETH,183.6,185.18,185.71,183.33,31,1,0,0.0
799,1573344000,77,209,132,81.2873999999999,474,1309,865,529.3296999999999,ETH,185.18,189.33,194.85,188.52,33,-1,2,0.25235833333333335
800,1573430400,97,255,183,94.01419999999996,505,1537,822,666.4834000000009,ETH,189.33,184.74,187.18,182.38,48,1,1,-0.06143333333333334
801,1573516800,91,246,139,107.84609999999996,495,1657,667,866.1007999999991,ETH,184.74,187.06,188.82,186.18,71,1,2,0.2764854166666667
802,1573603200,105,298,191,127.89539999999994,815,2237,1192,937.1085000000007,ETH,187.06,188.02,189.25,185.48,79,-1,2,-0.04552333333333336
803,1573689600,97,330,159,140.74669999999986,581,1750,822,715.9384000000003,ETH,188.02,184.73,185.86,183.35,63,-1,1,0.017562500000000005
804,1573776000,119,336,202,141.02750000000003,532,1810,1125,769.6763999999995,ETH,184.73,179.96,181.99,177.67,40,1,5,-0.06267692063492065
805,1573862400,55,154,116,66.66919999999992,323,909,632,419.5726000000003,ETH,179.96,182.64,183.75,180.43,35,1,2,0.42812261904761906
806,1573948800,57,178,109,70.51119999999997,415,1106,571,419.5031999999998,ETH,182.64,184.1,184.95,181.8,33,-1,1,0.2677125
807,1574035200,110,365,209,166.24970000000016,549,1982,1079,998.2421000000003,ETH,184.1,178.14,178.38,175.68,58,-1,2,0.2807125
808,1574121600,135,311,227,107.05129999999987,822,1650,1112,515.2540999999999,ETH,178.14,175.93,177.07,173.98,64,-1,2,0.15197750000000002
809,1574208000,121,280,193,112.38149999999992,520,1432,1030,659.9295,ETH,175.93,174.66,176.6,173.77,80,-1,4,0.35496850490196086
810,1574294400,245,426,320,128.3828999999997,1433,2730,1755,900.9649000000012,ETH,174.66,161.12,165.47,159.14,76,-1,0,0.0
811,1574380800,355,549,443,134.20239999999978,1916,2859,1948,638.6491999999993,ETH,161.12,150.0,154.67,148.18,54,1,3,0.01897777777777776
812,1574467200,117,264,154,95.59919999999997,464,1637,937,781.3345000000012,ETH,150.0,152.44,154.49,149.72,37,-1,0,0.0
813,1574553600,142,275,153,95.54210000000003,802,1458,811,445.2525999999999,ETH,152.44,140.47,145.25,140.13,43,1,1,0.04375897435897436
814,1574640000,282,482,374,133.61509999999984,1925,2789,1935,593.6462999999992,ETH,140.47,146.33,150.12,143.69,71,1,3,-0.018213888888888887
815,1574726400,141,315,202,92.43179999999994,758,1614,959,437.6425,ETH,146.33,147.7,149.28,145.84,66,1,1,0.6387083333333333
816,1574812800,179,316,234,98.36299999999984,925,1371,1063,330.96920000000017,ETH,147.7,153.04,156.58,152.59,83,-1,7,-0.06546190476190476
817,1574899200,91,265,134,103.43709999999993,465,1433,670,614.4973000000008,ETH,153.04,151.23,152.79,149.14,53,1,0,0.0
818,1574985600,170,232,165,37.646400000000064,827,1104,667,135.52069999999978,ETH,151.23,155.08,160.13,153.68,50,-1,2,0.04658421052631576
819,1575072000,131,195,137,39.22439999999997,700,1040,660,176.17780000000008,ETH,155.08,152.04,153.18,150.0,43,-1,0,0.0
820,1575158400,126,194,115,41.05109999999996,664,1092,416,275.38660000000004,ETH,152.04,151.23,152.94,148.04,45,-1,1,-0.09309259259259262
821,1575244800,150,303,201,86.65929999999989,643,1413,905,454.0566000000002,ETH,151.23,149.2,150.59,147.81,61,-1,2,-0.4337666666666667
822,1575331200,169,288,176,69.04549999999996,865,1678,781,474.2335,ETH,149.2,147.66,150.66,147.22,80,-1,3,-0.135925
823,1575417600,164,307,242,85.27620000000006,852,1711,1405,596.5245999999999,ETH,147.66,145.67,146.82,141.2,70,1,3,-0.23673214285714286
824,1575504000,107,371,200,166.6780000000002,738,2600,1016,1287.611299999999,ETH,145.67,148.36,150.73,146.73,84,1,3,0.3803407407407407
825,1575590400,130,341,219,129.18779999999998,691,2004,1150,832.6305000000003,ETH,148.36,149.06,153.06,148.75,78,-1,1,-0.3224666666666667
826,1575676800,150,375,228,136.71109999999996,884,1956,979,672.0253999999999,ETH,149.06,147.52,148.87,146.31,60,1,3,0.19069111111111112
827,1575763200,138,338,237,125.78869999999985,802,2012,1279,858.0408999999995,ETH,147.52,150.94,151.55,147.85,53,-1,2,0.10481666666666664
828,1575849600,129,292,208,99.84719999999993,668,1661,1022,632.2461000000018,ETH,150.94,147.53,148.56,145.47,73,-1,3,0.09195277777777777
829,1575936000,160,343,217,128.5893,961,2064,1059,834.0818999999992,ETH,147.53,145.76,146.34,143.66,101,-1,3,0.3983707407407408
830,1576022400,198,386,249,120.40399999999987,990,1975,1113,686.9587999999989,ETH,145.76,143.37,146.33,142.65,78,1,4,-0.08872140350877192
831,1576108800,193,484,244,183.40440000000004,928,2337,891,896.8439000000003,ETH,143.37,144.85,145.21,141.32,75,1,0,0.0
832,1576195200,147,356,195,129.73839999999996,723,2043,1040,833.5985000000003,ETH,144.85,144.87,146.32,143.71,82,-1,3,0.21527350427350425
833,1576281600,116,343,195,132.84099999999984,578,1853,858,691.5085000000007,ETH,144.87,142.03,142.6,139.98,43,1,0,0.0
834,1576368000,127,280,175,98.64799999999997,813,1644,906,568.6607999999992,ETH,142.03,142.72,143.72,141.79,44,-1,2,0.19155166666666665
835,1576454400,304,560,331,164.78599999999997,1718,2967,1795,834.1325999999992,ETH,142.72,132.91,138.57,130.5,83,-1,2,0.12702333333333335
836,1576540800,381,704,477,209.7932000000004,2199,4202,2403,1310.0463999999974,ETH,132.91,122.23,128.2,121.04,65,1,2,-0.22623125000000002
837,1576627200,296,563,352,160.5151,1572,2933,1740,920.403899999998,ETH,122.23,133.13,137.06,131.67,91,-1,2,0.5954897435897436
838,1576713600,246,464,281,141.648,1067,2078,1222,664.1552000000006,ETH,133.13,128.22,131.23,125.86,93,1,2,-0.128195
839,1576800000,185,397,203,150.0473000000001,987,1978,811,760.6653000000005,ETH,128.22,128.44,129.45,127.72,59,-1,2,0.007823076923076933
840,1576886400,123,279,165,108.76650000000002,535,1320,686,591.1340999999998,ETH,128.44,127.44,128.3,126.94,43,1,2,0.19928035714285713
841,1576972800,100,219,111,66.01069999999999,559,1142,543,307.50459999999975,ETH,127.44,132.31,136.44,132.23,24,-1,1,0.3593
842,1577059200,180,323,183,93.86540000000002,1038,1894,824,644.548599999999,ETH,132.31,128.0,130.19,126.31,50,-1,0,0.0
843,1577145600,180,426,167,170.6509000000001,908,2220,703,926.1241000000008,ETH,128.0,127.86,128.95,126.05,40,-1,1,0.29025
844,1577232000,155,251,182,66.40719999999999,955,1538,1237,448.5557999999997,ETH,127.86,124.97,126.91,123.81,31,1,2,0.0005999999999999894
845,1577318400,194,310,214,74.76749999999998,1146,1739,1007,418.2622,ETH,124.97,125.62,128.43,124.4,56,1,0,0.0
846,1577404800,172,374,208,128.46459999999993,1090,2421,1019,920.2314000000003,ETH,125.62,126.36,127.09,125.13,52,1,0,0.0
847,1577491200,139,259,163,78.5321999999999,774,1438,851,445.2812999999999,ETH,126.36,128.18,129.42,126.94,53,1,0,0.0
848,1577577600,125,314,157,119.36010000000002,782,2379,1246,999.1558,ETH,128.18,134.67,135.93,129.27,28,-1,0,0.0
849,1577664000,137,277,170,97.71659999999993,780,1755,1113,687.5595000000003,ETH,134.67,131.45,133.33,129.57,98,-1,1,-0.24780000000000002
850,1577750400,165,351,231,120.58369999999987,1047,2090,1135,724.8052000000006,ETH,131.45,129.02,133.05,128.23,80,1,3,-0.3026483574879227
851,1577836800,75,237,136,95.55750000000003,433,1593,827,752.7449000000005,ETH,129.02,130.57,132.94,128.84,67,-1,1,-0.5213666666666666
852,1577923200,123,348,163,156.60679999999988,710,2214,769,1206.9469000000024,ETH,130.57,127.05,127.54,125.45,72,1,4,-0.08772906475468975
853,1578009600,121,326,209,139.13179999999986,549,1662,991,772.0830000000003,ETH,127.05,134.24,135.64,130.57,62,-1,1,-0.1444
854,1578096000,99,227,160,90.70809999999996,439,1466,826,737.5100999999997,ETH,134.24,134.2,136.56,133.47,58,1,0,0.0
855,1578182400,93,279,159,121.28799999999987,660,1647,811,750.255999999999,ETH,134.2,135.5,136.53,133.58,68,1,0,0.0
856,1578268800,158,307,228,103.35839999999986,1022,2078,1534,739.7486999999996,ETH,135.5,144.15,146.48,142.37,53,-1,0,0.0
857,1578355200,162,364,269,126.49159999999992,1005,2305,1551,862.0606999999995,ETH,144.15,142.89,151.7,142.89,98,-1,0,0.0
858,1578441600,170,472,244,189.88750000000027,879,2726,1240,1244.7714999999996,ETH,142.89,140.47,141.11,136.12,137,-1,1,0.42214999999999997
859,1578528000,137,445,214,192.3883,655,2521,1120,1177.8484000000005,ETH,140.47,137.74,140.17,135.24,127,1,1,0.004422222222222228
860,1578614400,105,338,198,151.46880000000004,533,2027,958,1009.5851,ETH,137.74,144.8,148.0,143.0,125,-1,3,0.11319265873015873
861,1578700800,84,329,229,143.1756999999999,545,2536,1539,1232.3840000000016,ETH,144.8,142.52,144.84,140.51,85,1,0,0.0
862,1578787200,86,229,136,87.7862999999999,578,1436,682,535.5519,ETH,142.52,146.37,146.69,144.16,90,-1,1,0.341621052631579
863,1578873600,105,316,161,137.61069999999995,703,1860,893,794.5898,ETH,146.37,143.49,146.65,142.43,144,1,1,-0.1617
864,1578960000,294,651,496,222.30250000000007,2095,4545,3366,1454.3317999999995,ETH,143.49,165.66,169.63,152.69,150,1,1,0.03404545454545454
865,1579046400,228,531,400,189.0331,1331,3608,2276,1427.1635,ETH,165.66,166.04,171.33,162.34,146,-1,3,0.1325444444444445
866,1579132800,149,433,250,170.84540000000004,741,2553,1275,1155.6299999999997,ETH,166.04,164.1,166.89,160.62,135,1,0,0.0
867,1579219200,201,564,312,239.78920000000028,1218,3313,1675,1457.8493000000014,ETH,164.1,169.98,174.34,166.24,141,1,0,0.0
868,1579305600,149,361,269,119.1782,1073,2353,1866,702.3033000000012,ETH,169.98,173.91,179.52,166.69,115,-1,1,-0.03735555555555556
869,1579392000,130,253,226,79.01669999999993,871,1739,1467,556.0568999999988,ETH,173.91,166.92,171.09,164.3,92,-1,2,0.0631524193548387
870,1579478400,84,303,172,144.3412999999999,577,1761,997,891.0708,ETH,166.92,166.64,168.97,162.92,166,1,1,-0.515325
871,1579564800,119,348,221,146.71549999999996,653,2024,1578,933.5476,ETH,166.64,169.09,171.09,166.56,144,-1,2,0.18871630434782607
872,1579651200,143,406,230,180.11620000000008,728,2196,1129,1011.894099999998,ETH,169.09,167.97,170.22,165.28,134,-1,1,0.37371428571428567
873,1579737600,180,445,219,166.4335999999999,824,2186,1124,932.5182,ETH,167.97,162.51,164.02,160.41,123,-1,1,0.25009999999999993
874,1579824000,142,383,232,166.8286,713,2117,1066,1009.0595999999993,ETH,162.51,162.4,163.75,158.77,121,-1,2,0.20899142857142855
875,1579910400,78,249,125,105.99229999999987,470,1306,547,546.9804000000006,ETH,162.4,160.66,161.58,158.4,103,1,1,0.313428
876,1579996800,114,343,163,149.29980000000006,648,2250,1064,1051.4189000000008,ETH,160.66,167.66,168.18,164.74,85,1,2,0.21055815047021942
877,1580083200,146,380,380,138.7875,902,2582,1593,1073.0370999999998,ETH,167.66,169.7,173.89,169.52,142,1,1,0.25799999999999995
878,1580169600,261,454,312,113.3708,1269,2590,1883,849.9800999999991,ETH,169.7,175.82,180.98,175.63,154,-1,1,0.43499
879,1580256000,184,532,297,204.4313,980,3159,1630,1315.3199,ETH,175.82,173.47,177.09,173.28,151,1,3,-0.018569444444444444
880,1580342400,252,553,415,199.21429999999992,1309,3369,2348,1394.5943999999995,ETH,173.47,184.42,186.7,175.97,138,-1,0,0.0
881,1580428800,219,527,315,204.0103000000001,1094,2956,1583,1201.0876999999969,ETH,184.42,179.65,182.64,177.5,168,1,4,0.1252073333333333
882,1580515200,149,298,181,91.75619999999996,716,1906,1013,774.9310000000016,ETH,179.65,183.65,186.09,179.81,167,1,1,0.011433333333333339
883,1580601600,157,425,335,156.1997000000001,1180,3682,2626,1541.8642999999984,ETH,183.65,188.37,190.7,181.27,179,1,0,0.0
884,1580688000,151,482,301,205.40789999999973,922,3012,1740,1348.1116000000004,ETH,188.37,189.68,190.7,186.8,261,-1,2,0.23700476190476188
885,1580774400,145,485,312,214.30880000000005,842,2633,1563,1254.284999999999,ETH,189.68,188.39,188.76,184.63,181,1,2,0.4872304761904762
886,1580860800,277,801,647,319.2440000000005,1951,5461,5029,2169.1938,ETH,188.39,203.86,205.78,196.65,142,1,1,-0.2008
887,1580947200,299,864,761,348.40339999999986,1863,5650,4439,2333.649899999993,ETH,203.86,212.87,214.34,205.65,160,1,1,-0.13282142857142856
888,1581033600,284,830,662,324.4613999999998,1768,5225,4471,1913.8762,ETH,212.87,223.24,223.83,213.82,194,-1,3,0.16506335470085473
889,1581120000,218,607,416,241.61500000000007,1349,4877,2507,2300.205500000001,ETH,223.24,223.21,228.75,218.65,144,1,1,0.242456
890,1581206400,250,670,492,254.7477000000004,1795,4783,3129,1925.4403999999995,ETH,223.21,228.65,232.11,226.52,156,-1,2,0.047455769230769274
891,1581292800,217,552,318,212.23190000000017,1292,3657,1909,1497.6346999999967,ETH,228.65,223.19,224.76,217.76,147,1,2,0.27455
892,1581379200,281,738,596,273.6284999999997,1987,5184,4077,1932.0474999999976,ETH,223.19,237.74,239.59,229.62,171,1,4,0.236655
893,1581465600,626,1575,1436,546.5524999999984,4577,11374,10516,3972.452399999989,ETH,237.74,265.94,276.91,239.45,197,1,1,0.1579
894,1581552000,427,1121,846,408.4582000000003,2755,7318,5039,2781.4326999999907,ETH,265.94,268.52,273.74,258.19,182,1,0,0.0
895,1581638400,307,912,692,367.33830000000006,1940,6331,5015,2692.492499999994,ETH,268.52,285.64,286.88,266.78,149,-1,1,-0.05484999999999998
896,1581724800,354,841,696,287.46280000000036,2266,5745,4403,1999.3829000000028,ETH,285.64,264.67,275.67,263.48,117,-1,2,0.08293833333333335
897,1581811200,280,638,500,214.12160000000043,1580,4408,3088,1698.6985999999995,ETH,264.67,259.95,270.87,244.66,113,1,1,0.174359375
898,1581897600,263,631,409,242.50140000000027,1542,3967,2738,1629.2889999999984,ETH,259.95,267.5,268.27,241.79,160,1,1,-0.07453333333333334
899,1581984000,378,795,600,261.7703000000001,2424,4936,3334,1583.278200000004,ETH,267.5,283.08,290.0,274.93,153,-1,4,0.3262779487179487
900,1582070400,324,672,501,201.78200000000027,1762,3789,2506,1227.823500000001,ETH,283.08,258.79,270.88,256.96,141,-1,3,-0.04429222222222221
901,1582156800,276,641,443,221.52720000000042,1365,3535,2120,1401.7323999999994,ETH,258.79,257.71,263.19,249.64,152,1,2,0.30890520833333335
902,1582243200,202,519,345,192.5041,1224,3368,2142,1333.9551000000008,ETH,257.71,265.62,266.98,257.48,159,-1,2,0.24607564102564103
903,1582329600,177,412,247,147.51190000000003,1169,2440,1425,826.5525000000008,ETH,265.62,262.1,265.77,259.49,100,1,2,-0.36371200716845875
904,1582416000,242,512,330,154.1816000000001,1400,3216,1960,1028.6515999999976,ETH,262.1,275.58,275.58,269.39,103,-1,1,0.10365294117647057
905,1582502400,226,423,309,119.92639999999987,1342,2882,1990,966.9903000000007,ETH,275.58,265.86,268.57,261.9,130,-1,3,0.24300061050061053
906,1582588800,234,437,298,119.3901,1423,2836,1381,872.6250999999997,ETH,265.86,246.79,257.03,246.6,129,-1,0,0.0
907,1582675200,335,664,434,191.15760000000031,1732,3344,2157,910.736500000002,ETH,246.79,223.97,234.61,218.43,139,1,2,-0.13621111111111112
908,1582761600,299,574,339,157.49119999999994,1510,3222,1718,984.872700000001,ETH,223.97,227.59,234.92,217.36,126,1,0,0.0
909,1582848000,182,412,248,139.35909999999998,909,2200,1225,872.7925999999987,ETH,227.59,227.75,229.75,220.69,118,-1,2,0.18116578947368422
910,1582934400,132,296,160,94.68369999999994,634,1421,668,503.4772999999994,ETH,227.75,217.91,227.14,217.91,78,1,0,0.0
911,1583020800,107,230,160,77.10149999999996,707,1537,942,597.5638999999998,ETH,217.91,218.27,222.71,214.93,80,1,0,0.0
912,1583107200,163,357,233,126.28429999999986,1040,2224,1446,770.2782999999997,ETH,218.27,232.09,234.41,226.74,149,-1,2,-0.08927291666666665
913,1583193600,184,362,202,122.53859999999992,1077,1974,1170,640.5939000000005,ETH,232.09,223.96,229.13,222.91,169,1,0,0.0
914,1583280000,145,468,318,195.2604000000001,926,3342,1903,1468.9289999999999,ETH,223.96,224.87,227.5,222.5,163,1,2,0.12110000000000001
915,1583366400,134,427,267,183.2247,827,2973,1481,1465.3173000000045,ETH,224.87,228.78,233.59,227.14,154,1,4,0.307853125
916,1583452800,204,480,341,171.8603999999999,1192,3057,2160,1145.5866999999996,ETH,228.78,245.68,245.77,230.84,166,-1,5,0.05825075757575758
917,1583539200,127,358,241,138.73869999999985,832,2427,1460,989.5827000000003,ETH,245.68,237.64,244.59,237.11,112,-1,1,0.33348000000000005
918,1583625600,233,347,285,80.56099999999988,1249,1875,1469,406.4343000000002,ETH,237.64,199.75,215.06,197.74,111,1,1,0.3299071428571429
919,1583712000,336,545,423,127.83809999999977,2115,3297,2321,794.6865000000008,ETH,199.75,203.06,207.83,196.31,140,-1,4,0.016048717159277498
920,1583798400,169,378,233,124.41489999999972,1108,2124,1214,583.7472999999994,ETH,203.06,200.6,202.97,198.0,142,-1,0,0.0
921,1583884800,179,355,216,120.78639999999987,972,1985,1111,746.763500000002,ETH,200.6,194.82,203.16,190.05,162,-1,1,0.35384000000000004
922,1583971200,887,1258,1038,222.43140000000028,5100,7141,5146,1262.5280999999975,ETH,194.82,110.23,120.81,105.22,156,1,4,0.016458820346320305
